pitcher,player_name,pitch_type,game_year,woba_num,woba_denom,wOBAA,xwOBAA,BB,HBP,singles,doubles,triples,HR,K
607259,"Martinez, Nick",CH,2024,23.2804,101,0.2305,0.2008,2,0,14,4,0,2,34
607259,"Martinez, Nick",CH,2025,23.7773,92,0.2584,0.2469,3,1,7,6,0,3,23
607259,"Martinez, Nick",FC,2024,29.4227,88,0.3343,0.2782,1,0,18,7,1,1,13
607259,"Martinez, Nick",FC,2025,43.4784,115,0.3781,0.3942,16,1,14,7,0,5,16
607259,"Martinez, Nick",FF,2022,49.5008,98,0.5051,0.3696,9,0,17,9,0,7,17
607259,"Martinez, Nick",FF,2024,22.9599,88,0.2609,0.2478,5,1,10,5,1,1,20
607259,"Martinez, Nick",FF,2025,29.8317,97,0.3075,0.3225,2,0,19,4,0,3,13
607259,"Martinez, Nick",SI,2023,22.0435,81,0.2721,0.3283,4,1,23,0,0,0,10
607259,"Martinez, Nick",SI,2024,20.9542,73,0.287,0.3059,3,3,11,6,0,0,8
607259,"Martinez, Nick",SI,2025,29.4105,91,0.3232,0.29,4,2,11,5,0,4,16
607455,"Banda, Anthony",SL,2025,14.584,86,0.1696,0.2442,7,1,4,3,0,1,29
607481,"Bummer, Aaron",CU,2025,18.2051,76,0.2395,0.3016,1,5,6,7,0,0,20
607481,"Bummer, Aaron",SI,2023,32.6574,91,0.3589,0.3639,13,3,12,8,0,1,7
607481,"Bummer, Aaron",SI,2024,32.2733,77,0.4191,0.3247,8,1,18,7,0,1,5
607481,"Bummer, Aaron",SI,2025,21.1536,64,0.3305,0.337,4,1,14,3,0,1,7
607481,"Bummer, Aaron",ST,2023,22.8555,91,0.2512,0.2433,9,2,9,3,0,2,36
607481,"Bummer, Aaron",ST,2024,13.7172,73,0.1879,0.1717,0,0,11,2,1,0,40
607536,"Freeland, Kyle",CH,2022,28.9276,72,0.4018,0.395,3,0,18,7,0,1,3
607536,"Freeland, Kyle",FC,2025,33.0739,77,0.4295,0.423,2,0,18,2,1,5,6
607536,"Freeland, Kyle",FF,2022,44.56,121,0.3683,0.3467,11,0,21,5,2,4,9
607536,"Freeland, Kyle",FF,2023,23.8158,61,0.3904,0.3199,2,0,9,4,0,4,0
607536,"Freeland, Kyle",FF,2024,29.0563,71,0.4092,0.364,4,0,13,3,1,4,5
607536,"Freeland, Kyle",FF,2025,83.8548,194,0.4322,0.393,9,0,42,13,2,9,21
607536,"Freeland, Kyle",KC,2022,25.8416,111,0.2328,0.2514,6,3,13,2,1,2,41
607536,"Freeland, Kyle",KC,2023,28.6527,90,0.3184,0.2681,7,0,13,3,0,4,30
607536,"Freeland, Kyle",KC,2024,12.5379,77,0.1628,0.1799,2,1,8,3,0,0,38
607536,"Freeland, Kyle",KC,2025,33.8857,153,0.2215,0.2613,11,3,18,6,0,1,46
607536,"Freeland, Kyle",SI,2022,36.3965,101,0.3604,0.34,5,5,17,9,2,0,8
607536,"Freeland, Kyle",SI,2023,60.9369,147,0.4145,0.4284,13,0,33,7,1,6,11
607536,"Freeland, Kyle",SI,2024,40.8546,94,0.4346,0.3858,8,0,17,2,1,7,12
607536,"Freeland, Kyle",SL,2022,42.6085,102,0.4177,0.3763,9,1,14,9,0,5,25
607536,"Freeland, Kyle",SL,2023,31.8076,86,0.3699,0.3637,6,0,8,7,0,5,7
607536,"Freeland, Kyle",SL,2024,33.9771,76,0.4471,0.3951,3,0,12,5,3,4,11
607536,"Freeland, Kyle",ST,2025,26.9847,92,0.2933,0.2777,3,2,18,3,0,2,30
607625,"Lugo, Seth",CU,2022,12.6854,60,0.2114,0.2643,1,2,5,3,0,1,17
607625,"Lugo, Seth",CU,2023,25.7892,102,0.2528,0.3141,5,0,21,4,0,0,23
607625,"Lugo, Seth",CU,2024,28.1999,126,0.2238,0.24,5,3,15,3,1,2,50
607625,"Lugo, Seth",CU,2025,25.7921,77,0.335,0.379,4,1,12,4,0,3,18
607625,"Lugo, Seth",FC,2025,25.7301,60,0.4288,0.3616,10,1,11,2,0,3,18
607625,"Lugo, Seth",FF,2023,32.3821,111,0.2917,0.3274,9,1,15,5,0,3,34
607625,"Lugo, Seth",FF,2024,57.4851,188,0.3058,0.3286,17,0,24,9,3,4,40
607625,"Lugo, Seth",FF,2025,33.551,94,0.3569,0.3763,8,1,8,0,1,8,16
607625,"Lugo, Seth",SI,2023,26.5587,91,0.2919,0.2805,11,0,9,4,0,3,17
607625,"Lugo, Seth",SI,2024,56.006,179,0.3129,0.3356,13,1,34,8,2,2,24
607625,"Lugo, Seth",SI,2025,22.2333,72,0.3088,0.3386,4,1,11,2,0,3,15
607625,"Lugo, Seth",SL,2024,22.8122,79,0.2888,0.3301,3,1,9,4,0,3,12
607625,"Lugo, Seth",SV,2024,22.1946,97,0.2288,0.2437,3,1,14,6,0,0,22
607755,"Vasquez, Andrew",SL,2023,46.3735,144,0.322,0.2813,12,3,27,3,2,3,31
608032,"Estévez, Carlos",FF,2022,39.5799,130,0.3045,0.33,17,0,13,5,1,4,28
608032,"Estévez, Carlos",FF,2023,40.105,128,0.3133,0.3235,15,3,19,3,0,4,40
608032,"Estévez, Carlos",FF,2024,23.7554,82,0.2897,0.3381,5,0,13,0,0,4,17
608032,"Estévez, Carlos",FF,2025,24.9699,84,0.2973,0.3539,7,1,8,5,1,2,23
608328,"De Jong, Chase",FF,2022,40.2058,113,0.3558,0.3814,18,2,6,6,0,6,9
608328,"De Jong, Chase",SL,2022,18.9308,86,0.2201,0.2316,5,2,5,4,0,2,32
608331,"Fried, Max",CH,2022,16.0734,85,0.1891,0.2129,0,0,13,2,0,1,29
608331,"Fried, Max",CH,2024,13.4545,72,0.1869,0.2646,3,0,7,3,1,0,14
608331,"Fried, Max",CH,2025,17.5091,64,0.2736,0.3135,4,0,12,2,0,1,5
608331,"Fried, Max",CU,2022,19.7941,94,0.2106,0.2017,2,1,15,4,0,0,35
608331,"Fried, Max",CU,2024,26.258,107,0.2454,0.2401,5,1,9,2,0,5,45
608331,"Fried, Max",CU,2025,21.8138,98,0.2226,0.2182,2,0,11,3,0,3,43
608331,"Fried, Max",FC,2025,35.3788,98,0.361,0.3514,13,1,16,7,1,1,6
608331,"Fried, Max",FF,2022,59.8375,198,0.3022,0.3207,14,1,38,5,0,5,24
608331,"Fried, Max",FF,2023,30.4666,95,0.3207,0.3098,7,1,19,2,0,3,16
608331,"Fried, Max",FF,2024,55.7039,196,0.2842,0.3287,28,2,32,3,0,3,27
608331,"Fried, Max",FF,2025,52.7431,196,0.2691,0.2971,15,1,23,6,2,5,46
608331,"Fried, Max",SI,2022,22.4275,84,0.267,0.2524,3,0,16,4,1,0,14
608331,"Fried, Max",SI,2024,25.13,100,0.2513,0.314,7,0,22,2,0,0,18
608331,"Fried, Max",SI,2025,37.0656,112,0.3309,0.297,7,2,20,2,4,2,22
608331,"Fried, Max",SL,2022,34.9353,104,0.3359,0.2992,5,2,16,4,1,4,26
608334,"Fulmer, Carson",CH,2024,26.6235,90,0.2958,0.2649,8,0,12,7,0,1,20
608334,"Fulmer, Carson",FF,2024,24.2215,66,0.367,0.354,6,1,7,5,0,3,17
608334,"Fulmer, Carson",SI,2024,20.95,64,0.3273,0.3615,7,1,13,4,0,0,2
608337,"Giolito, Lucas",CH,2022,53.2516,162,0.3287,0.267,16,1,18,10,1,5,56
608337,"Giolito, Lucas",CH,2023,45.181,153,0.2953,0.2867,15,3,16,4,2,5,45
608337,"Giolito, Lucas",CH,2025,22.989,99,0.2322,0.2803,7,0,8,4,1,2,24
608337,"Giolito, Lucas",FF,2022,97.4467,263,0.3705,0.345,25,1,47,13,0,10,49
608337,"Giolito, Lucas",FF,2023,94.2948,233,0.4047,0.3641,21,3,28,6,4,17,55
608337,"Giolito, Lucas",FF,2025,69.8383,214,0.3263,0.3785,19,1,40,11,0,4,36
608337,"Giolito, Lucas",SL,2022,51.2748,148,0.3465,0.3137,5,1,22,9,1,6,33
608337,"Giolito, Lucas",SL,2023,55.7282,160,0.3483,0.3163,9,0,21,10,0,8,40
608337,"Giolito, Lucas",SL,2025,28.3812,121,0.2346,0.2924,7,0,20,2,0,2,32
608344,"Irvin, Cole",CH,2022,32.036,125,0.2563,0.2917,6,0,21,8,0,0,10
608344,"Irvin, Cole",CH,2024,22.1757,74,0.2997,0.3591,0,1,13,1,1,3,10
608344,"Irvin, Cole",CU,2022,44.6359,107,0.4172,0.3431,1,1,18,6,0,8,19
608344,"Irvin, Cole",CU,2024,28.1856,91,0.3097,0.3011,3,2,15,8,1,0,15
608344,"Irvin, Cole",FF,2022,53.9599,186,0.2901,0.3091,10,2,26,6,1,6,51
608344,"Irvin, Cole",FF,2023,22.5055,63,0.3572,0.3413,5,0,8,1,1,4,17
608344,"Irvin, Cole",FF,2024,46.8537,109,0.4299,0.4352,11,1,13,9,1,6,19
608344,"Irvin, Cole",SI,2022,42.9852,132,0.3256,0.3619,10,1,26,4,1,3,10
608344,"Irvin, Cole",SI,2024,36.7504,99,0.3712,0.3564,11,1,18,4,1,3,13
608349,"Knebel, Corey",FF,2022,28.7952,99,0.2909,0.3139,18,1,11,3,1,1,13
608371,"Sims, Lucas",FF,2023,22.8319,86,0.2655,0.3071,15,3,7,3,0,1,24
608371,"Sims, Lucas",FF,2024,27.1425,62,0.4378,0.3512,13,1,7,1,1,4,13
608371,"Sims, Lucas",ST,2023,28.9812,90,0.322,0.3087,12,3,6,8,1,1,22
608371,"Sims, Lucas",ST,2024,18.6355,66,0.2824,0.2993,5,0,8,3,0,2,18
608372,"Sugano, Tomoyuki",FC,2025,20.6043,64,0.3219,0.429,3,2,9,2,0,3,2
608372,"Sugano, Tomoyuki",FF,2025,33.1572,90,0.3684,0.4165,6,3,15,4,0,4,16
608372,"Sugano, Tomoyuki",FS,2025,27.7308,119,0.233,0.3038,3,1,18,4,0,2,37
608372,"Sugano, Tomoyuki",SI,2025,30.9688,76,0.4075,0.4493,10,1,13,1,0,5,8
608372,"Sugano, Tomoyuki",ST,2025,27.3363,96,0.2848,0.2787,2,0,16,4,0,3,11
608379,"Wacha, Michael",CH,2022,37.5934,160,0.235,0.2398,12,0,15,4,0,5,60
608379,"Wacha, Michael",CH,2023,41.0075,150,0.2734,0.2403,6,0,18,13,0,2,49
608379,"Wacha, Michael",CH,2024,52.8803,223,0.2371,0.2312,9,2,20,9,0,7,68
608379,"Wacha, Michael",CH,2025,38.1337,176,0.2167,0.2636,12,2,20,7,2,0,37
608379,"Wacha, Michael",FC,2022,20.6028,67,0.3075,0.3706,1,0,10,3,0,3,4
608379,"Wacha, Michael",FC,2024,25.0629,73,0.3433,0.3638,6,0,15,3,0,2,8
608379,"Wacha, Michael",FC,2025,31.7778,82,0.3875,0.3957,4,1,11,9,0,3,3
608379,"Wacha, Michael",FF,2022,67.7366,170,0.3985,0.3863,13,1,24,10,3,8,30
608379,"Wacha, Michael",FF,2023,30.8168,110,0.2802,0.3608,15,0,11,6,0,2,28
608379,"Wacha, Michael",FF,2024,44.6135,134,0.3329,0.3547,13,0,23,5,2,3,28
608379,"Wacha, Michael",FF,2025,50.6761,147,0.3447,0.3704,17,1,27,3,2,4,28
608379,"Wacha, Michael",SI,2022,16.4257,78,0.2106,0.313,1,2,12,2,1,0,4
608379,"Wacha, Michael",SI,2024,37.8293,134,0.2823,0.3293,14,1,27,3,0,1,22
608379,"Wacha, Michael",SI,2025,28.4865,74,0.385,0.3749,3,0,21,0,1,3,11
608379,"Wacha, Michael",SL,2025,22.0454,64,0.3445,0.3535,2,0,8,5,0,3,7
608566,"Márquez, Germán",FF,2022,78.8064,194,0.4062,0.3565,26,1,29,14,1,7,26
608566,"Márquez, Germán",FF,2025,75.2778,155,0.4857,0.4446,17,1,28,15,2,7,15
608566,"Márquez, Germán",KC,2022,32.4309,178,0.1822,0.2015,4,1,15,5,0,4,80
608566,"Márquez, Germán",KC,2025,40.3435,119,0.339,0.292,7,1,10,6,1,7,44
608566,"Márquez, Germán",SI,2022,70.9958,173,0.4104,0.3998,12,0,35,8,2,8,1
608566,"Márquez, Germán",SI,2025,45.627,112,0.4074,0.4008,7,0,26,6,1,4,0
608566,"Márquez, Germán",SL,2022,49.3233,130,0.3794,0.3396,10,2,14,8,1,7,25
608638,"Chargois, JT",SI,2023,24.2354,64,0.3787,0.3655,5,0,10,6,0,2,7
608638,"Chargois, JT",SL,2023,17.4753,60,0.2913,0.2656,8,0,6,4,0,1,17
608665,"Graveman, Kendall",SI,2022,31.9499,83,0.3849,0.3601,10,2,20,1,1,2,15
608665,"Graveman, Kendall",SI,2023,31.3212,76,0.4121,0.4183,10,2,11,4,0,4,5
608678,"Leone, Dominic",FF,2022,30.4818,68,0.4483,0.3022,6,0,10,8,0,3,14
608678,"Leone, Dominic",FF,2023,20.5679,75,0.2742,0.3123,14,0,3,2,0,3,20
608717,"Stratton, Chris",CU,2022,14.6044,71,0.2057,0.249,6,0,5,5,0,0,20
608717,"Stratton, Chris",FF,2022,36.5334,90,0.4059,0.3488,12,2,23,3,0,2,22
608717,"Stratton, Chris",FF,2023,39.2462,146,0.2688,0.32,19,1,15,8,1,1,41
608717,"Stratton, Chris",FF,2024,25.085,78,0.3216,0.4123,16,1,12,2,0,1,12
608717,"Stratton, Chris",SL,2023,23.0271,63,0.3655,0.3204,3,0,9,3,0,4,6
608718,"Suter, Brent",CH,2023,11.8923,60,0.1982,0.1905,2,0,8,3,0,0,17
608718,"Suter, Brent",FF,2022,57.2667,131,0.4372,0.3292,13,0,21,11,1,6,14
608718,"Suter, Brent",FF,2023,23.6405,66,0.3582,0.3445,7,1,15,3,0,1,9
608718,"Suter, Brent",FF,2024,25.0683,86,0.2915,0.3229,6,0,18,3,0,1,16
608718,"Suter, Brent",FF,2025,32.7888,96,0.3416,0.3527,5,2,16,4,0,4,20
608718,"Suter, Brent",SI,2023,23.6048,68,0.3471,0.2926,7,0,18,2,1,0,13
608723,"Voth, Austin",CU,2022,18.9516,66,0.2871,0.266,3,0,11,4,0,1,17
608723,"Voth, Austin",FC,2022,28.2205,72,0.392,0.3478,4,1,16,5,0,2,11
608723,"Voth, Austin",FC,2024,17.8612,62,0.2881,0.2612,6,0,11,2,0,1,9
608723,"Voth, Austin",FF,2022,41.7354,127,0.3286,0.3413,12,0,20,4,0,5,26
608723,"Voth, Austin",FF,2023,22.2147,64,0.3471,0.3393,7,1,12,2,0,2,17
612434,"Castro, Miguel",SI,2023,22.6649,73,0.3105,0.3281,11,3,5,4,0,2,9
612434,"Castro, Miguel",SL,2023,16.7371,74,0.2262,0.232,3,0,6,2,0,3,25
613534,"Adams, Austin",SL,2024,30.5077,101,0.3021,0.2977,11,9,11,5,0,1,33
614179,"Ruiz, José",CH,2022,18.8388,69,0.273,0.2826,9,0,10,2,0,1,20
614179,"Ruiz, José",CU,2024,23.6482,66,0.3583,0.2872,3,0,14,2,0,3,16
614179,"Ruiz, José",FF,2022,48.7561,103,0.4734,0.4168,15,0,13,7,1,7,20
614179,"Ruiz, José",FF,2023,23.6429,61,0.3876,0.3748,9,3,6,0,1,4,13
615698,"Quantrill, Cal",CH,2022,19.2298,78,0.2465,0.2606,2,0,11,1,0,3,17
615698,"Quantrill, Cal",FC,2022,57.4508,181,0.3174,0.3221,9,1,30,7,1,6,31
615698,"Quantrill, Cal",FC,2023,31.1198,81,0.3842,0.3625,5,0,15,8,0,2,11
615698,"Quantrill, Cal",FC,2025,43.3465,103,0.4208,0.445,8,1,12,7,2,6,18
615698,"Quantrill, Cal",FF,2025,31.0683,77,0.4035,0.3505,6,2,15,2,2,3,15
615698,"Quantrill, Cal",FS,2024,47.0906,171,0.2754,0.2927,9,3,21,6,1,5,32
615698,"Quantrill, Cal",FS,2025,33.0505,92,0.3592,0.3315,1,2,13,5,2,4,14
615698,"Quantrill, Cal",SI,2022,83.4291,269,0.3101,0.3236,18,7,47,14,0,4,39
615698,"Quantrill, Cal",SI,2023,43.7666,133,0.3291,0.4013,15,3,26,4,2,1,14
615698,"Quantrill, Cal",SI,2024,93.2681,202,0.4617,0.3923,34,7,34,9,2,10,36
615698,"Quantrill, Cal",SI,2025,26.6828,79,0.3378,0.3649,9,0,10,6,0,2,11
617228,"Sawamura, Hirokazu",FF,2022,33.4228,88,0.3798,0.4167,14,0,16,5,0,2,6
617228,"Sawamura, Hirokazu",FS,2022,12.3484,65,0.19,0.2253,6,0,9,1,0,0,24
621016,"Cuas, Jose",SI,2022,22.1534,70,0.3165,0.2979,9,0,12,5,0,0,8
621016,"Cuas, Jose",SI,2023,40.9554,118,0.3471,0.3888,17,1,25,4,1,1,16
621016,"Cuas, Jose",SL,2023,22.9876,64,0.3592,0.3213,5,2,9,3,0,3,22
621051,"Wilson, Steven",FF,2022,25.5139,83,0.3074,0.3145,11,3,11,4,0,1,21
621051,"Wilson, Steven",FF,2023,15.5362,62,0.2506,0.3094,12,1,8,1,0,0,14
621051,"Wilson, Steven",ST,2023,31.6597,110,0.2878,0.2619,9,1,5,7,0,5,28
621051,"Wilson, Steven",ST,2025,29.0575,125,0.2325,0.2895,12,0,17,4,0,1,23
621053,"Ferguson, Tyler",FF,2024,21.0464,67,0.3141,0.3062,9,1,6,2,0,3,31
621053,"Ferguson, Tyler",FF,2025,23.355,70,0.3336,0.3571,9,3,9,1,0,3,15
621074,"Rucker, Michael",FF,2022,29.4559,88,0.3347,0.3494,13,0,12,0,1,4,11
621074,"Rucker, Michael",FF,2023,27.2848,68,0.4012,0.4449,12,1,13,3,0,2,6
621076,"Kaprielian, James",FF,2022,86.0726,237,0.3632,0.3831,30,4,35,5,4,9,34
621076,"Kaprielian, James",FF,2023,27.9726,78,0.3586,0.3702,13,1,6,2,0,5,12
621076,"Kaprielian, James",SL,2022,34.3689,124,0.2772,0.2638,13,1,9,8,0,3,38
621076,"Kaprielian, James",SL,2023,19.6545,70,0.2808,0.2261,4,1,9,5,0,1,23
621107,"Eflin, Zach",CU,2023,37.3319,148,0.2522,0.2129,4,1,12,9,0,5,58
621107,"Eflin, Zach",CU,2024,36.1178,104,0.3473,0.2982,0,0,22,2,0,6,28
621107,"Eflin, Zach",FC,2023,53.6991,133,0.4038,0.3797,6,0,22,6,1,9,7
621107,"Eflin, Zach",FC,2024,41.2752,149,0.277,0.3071,8,0,20,6,1,4,31
621107,"Eflin, Zach",SI,2022,36.1906,109,0.332,0.3132,5,1,23,3,1,3,16
621107,"Eflin, Zach",SI,2023,51.6638,192,0.2691,0.2857,12,0,44,6,0,0,44
621107,"Eflin, Zach",SI,2024,51.2102,167,0.3066,0.2943,7,0,31,12,0,2,26
621107,"Eflin, Zach",SI,2025,19.9273,63,0.3163,0.3077,3,0,11,3,0,2,11
621111,"Buehler, Walker",FC,2022,12.9156,60,0.2153,0.2759,1,2,10,2,0,0,12
621111,"Buehler, Walker",FC,2025,31.2722,66,0.4738,0.4657,6,0,16,2,1,4,4
621111,"Buehler, Walker",FF,2022,32.5342,73,0.4457,0.4218,11,0,16,2,0,4,7
621111,"Buehler, Walker",FF,2025,25.6357,76,0.3373,0.4087,9,0,11,1,0,4,9
621111,"Buehler, Walker",SI,2025,14.549,67,0.2171,0.3459,10,2,9,0,0,0,14
621112,"Blackburn, Paul",CU,2022,14.9404,65,0.2299,0.2386,1,2,3,4,0,2,23
621112,"Blackburn, Paul",FC,2022,33.6341,72,0.4671,0.3255,3,0,12,9,1,3,8
621112,"Blackburn, Paul",SI,2022,51.4653,150,0.3431,0.3547,16,3,26,8,0,3,19
621112,"Blackburn, Paul",SI,2023,25.1484,66,0.381,0.2874,7,0,11,7,0,1,19
621114,"Burr, Ryan",SL,2024,20.2512,79,0.2563,0.2641,4,0,9,4,0,2,32
621121,"McCullers Jr., Lance",SL,2025,27.686,81,0.3418,0.3043,14,1,8,4,1,2,21
621237,"Alvarado, José",FC,2024,12.6484,64,0.1976,0.1719,6,1,7,2,0,0,31
621237,"Alvarado, José",SI,2022,20.6579,72,0.2869,0.2763,9,0,13,2,1,0,18
621237,"Alvarado, José",SI,2023,18.0308,65,0.2774,0.2871,7,0,9,3,0,1,18
621237,"Alvarado, José",SI,2024,37.6385,110,0.3422,0.3764,16,0,18,3,1,3,12
621242,"Díaz, Edwin",FF,2024,15.0315,60,0.2505,0.2536,5,1,7,1,1,1,25
621242,"Díaz, Edwin",FF,2025,15.3893,70,0.2198,0.2774,9,3,7,0,0,1,29
621242,"Díaz, Edwin",SL,2022,16.8965,118,0.1432,0.1999,8,1,14,0,0,0,62
621242,"Díaz, Edwin",SL,2024,17.2804,73,0.2367,0.2028,5,0,8,2,0,2,28
621242,"Díaz, Edwin",SL,2025,25.7058,92,0.2794,0.2259,7,3,8,6,0,2,36
621244,"Berríos, José",CH,2022,34.0246,99,0.3437,0.3195,6,0,21,4,0,3,11
621244,"Berríos, José",CH,2023,40.4739,116,0.3489,0.2767,7,1,16,8,1,4,32
621244,"Berríos, José",CH,2024,18.6355,77,0.242,0.3012,5,0,8,3,0,2,15
621244,"Berríos, José",CH,2025,29.6664,108,0.2747,0.2889,7,0,11,3,0,5,33
621244,"Berríos, José",FF,2022,64.1072,128,0.5008,0.429,10,3,23,11,1,8,22
621244,"Berríos, José",FF,2023,27.5063,91,0.3023,0.3083,3,1,12,4,0,4,24
621244,"Berríos, José",FF,2024,28.5638,63,0.4534,0.4259,5,2,11,2,0,5,10
621244,"Berríos, José",FF,2025,32.343,81,0.3993,0.4197,12,1,15,4,1,2,12
621244,"Berríos, José",SI,2022,40.0049,136,0.2942,0.349,10,1,26,5,0,2,20
621244,"Berríos, José",SI,2023,56.4415,176,0.3207,0.3572,19,4,28,2,0,7,34
621244,"Berríos, José",SI,2024,47.1604,167,0.2824,0.3471,13,1,28,6,0,3,21
621244,"Berríos, José",SI,2025,65.9538,191,0.3453,0.398,15,4,27,11,0,7,27
621244,"Berríos, José",SV,2022,28.7038,125,0.2296,0.2665,3,4,15,5,0,2,39
621244,"Berríos, José",SV,2023,43.7461,152,0.2878,0.3315,4,1,21,10,0,4,46
621244,"Berríos, José",SV,2024,40.1911,142,0.283,0.3218,8,1,13,3,0,8,44
621244,"Berríos, José",SV,2025,35.3344,128,0.276,0.3057,9,1,17,4,0,4,38
621345,"Minter, A.J.",FC,2023,28.6488,95,0.3016,0.3076,4,0,16,6,0,2,30
621345,"Minter, A.J.",FF,2022,23.7884,109,0.2182,0.2458,11,2,10,2,0,2,39
621345,"Minter, A.J.",FF,2023,23.4738,85,0.2762,0.2982,8,0,11,0,0,4,22
621363,"Poche, Colin",FF,2022,37.7307,119,0.3171,0.2787,9,0,12,4,1,6,29
621363,"Poche, Colin",FF,2023,35.5009,110,0.3227,0.2886,13,1,15,6,1,2,17
621363,"Poche, Colin",FF,2024,27.3525,81,0.3377,0.3192,6,0,12,1,0,5,13
621363,"Poche, Colin",SL,2023,11.6165,60,0.1936,0.2064,4,0,5,2,0,1,21
621368,"Hearn, Taylor",FF,2022,49.7267,174,0.2858,0.2965,27,1,18,6,0,4,48
621368,"Hearn, Taylor",SL,2022,37.1231,111,0.3344,0.3306,5,1,21,8,0,2,27
621381,"Strahm, Matt",FF,2023,36.3139,119,0.3052,0.2907,8,1,12,3,0,7,46
621381,"Strahm, Matt",FF,2024,19.878,90,0.2209,0.2417,3,0,6,6,0,2,35
621381,"Strahm, Matt",FF,2025,20.3622,64,0.3182,0.2782,8,0,7,0,0,4,25
621381,"Strahm, Matt",SL,2023,16.1583,80,0.202,0.1835,2,0,4,5,0,2,30
621383,"Banks, Tanner",FF,2022,15.5393,75,0.2072,0.2878,8,1,9,2,0,0,26
621383,"Banks, Tanner",FF,2023,23.1993,69,0.3362,0.3083,2,2,11,4,2,1,18
621383,"Banks, Tanner",FF,2024,23.5014,80,0.2938,0.3218,10,0,12,2,0,2,30
621383,"Banks, Tanner",SL,2023,21.2533,67,0.3172,0.2818,6,1,5,5,2,1,13
621383,"Banks, Tanner",SL,2024,23.1378,75,0.3085,0.3017,5,1,14,4,0,1,15
621383,"Banks, Tanner",SL,2025,21.1741,71,0.2982,0.3489,2,0,12,1,2,2,15
621389,"Blach, Ty",FF,2024,41.3656,90,0.4596,0.4554,8,2,24,4,0,4,7
621389,"Blach, Ty",SI,2022,18.1768,71,0.256,0.2822,4,0,8,3,0,2,13
621389,"Blach, Ty",SI,2023,54.658,140,0.3904,0.4001,12,2,25,5,1,7,21
622065,"Young, Alex",CH,2023,22.0053,76,0.2895,0.2779,7,0,7,0,0,5,26
622065,"Young, Alex",SI,2023,28.6864,68,0.4219,0.3965,6,1,12,4,1,3,2
622072,"Wood, Alex",CH,2022,26.8426,105,0.2556,0.248,0,0,26,2,0,1,13
622072,"Wood, Alex",CH,2023,21.2978,85,0.2506,0.318,2,1,14,4,0,1,8
622072,"Wood, Alex",SI,2022,78.5732,221,0.3555,0.3346,16,1,32,9,1,11,64
622072,"Wood, Alex",SI,2023,38.8299,120,0.3236,0.3227,20,0,11,7,2,2,31
622072,"Wood, Alex",SL,2022,64.7779,198,0.3272,0.3205,13,11,32,8,0,5,48
622072,"Wood, Alex",SL,2023,36.0373,97,0.3715,0.3482,7,3,18,4,0,4,22
622075,"Almonte, Yency",ST,2023,20.1748,78,0.2587,0.242,3,2,7,3,0,3,32
622098,"Smith, Drew",FF,2022,28.3922,74,0.3837,0.3836,11,0,11,2,0,4,13
622098,"Smith, Drew",FF,2023,36.5905,122,0.2999,0.3187,17,5,7,5,2,3,29
622098,"Smith, Drew",SL,2022,21.4848,62,0.3465,0.2911,2,0,9,2,0,4,19
622250,"Sborz, Josh",FF,2023,24.8945,66,0.3772,0.3555,9,1,9,0,1,4,16
622250,"Sborz, Josh",SL,2023,16.2437,68,0.2389,0.2675,4,0,6,3,0,2,20
622251,"Staumont, Josh",FF,2022,17.7955,61,0.2917,0.3366,15,0,7,1,1,0,15
622253,"Tate, Dillon",SI,2022,27.2881,116,0.2352,0.311,7,3,19,4,0,0,12
622253,"Tate, Dillon",SI,2024,32.4994,89,0.3652,0.3615,6,3,20,4,0,2,6
622491,"Castillo, Luis",CH,2022,24.8974,78,0.3192,0.3086,7,0,14,3,0,2,15
622491,"Castillo, Luis",CH,2023,35.5214,106,0.3351,0.3043,5,0,23,1,0,5,24
622491,"Castillo, Luis",CH,2024,27.6497,81,0.3414,0.312,4,0,7,7,0,4,15
622491,"Castillo, Luis",FF,2022,16.692,87,0.1919,0.251,11,0,6,2,0,1,43
622491,"Castillo, Luis",FF,2023,77.0388,241,0.3197,0.3089,25,2,9,14,3,12,80
622491,"Castillo, Luis",FF,2024,68.4279,234,0.2924,0.3002,22,0,29,9,1,7,67
622491,"Castillo, Luis",FF,2025,85.7992,253,0.3391,0.3015,17,3,27,12,3,12,65
622491,"Castillo, Luis",SI,2022,25.5784,78,0.3279,0.3477,6,2,12,6,0,1,8
622491,"Castillo, Luis",SI,2023,34.367,116,0.2963,0.3315,6,2,20,6,0,2,23
622491,"Castillo, Luis",SI,2024,42.8067,116,0.369,0.3636,9,2,21,7,1,3,11
622491,"Castillo, Luis",SI,2025,59.5247,160,0.372,0.3749,11,3,35,9,0,4,14
622491,"Castillo, Luis",SL,2022,13.2484,65,0.2038,0.2537,1,2,6,1,0,2,22
622491,"Castillo, Luis",SL,2023,36.7802,107,0.3437,0.2724,5,1,11,7,0,6,40
622491,"Castillo, Luis",SL,2024,24.8574,113,0.22,0.2471,4,1,14,2,0,3,36
622491,"Castillo, Luis",SL,2025,24.369,96,0.2538,0.2802,4,0,14,4,0,2,31
622503,"Crismatt, Nabil",CH,2022,28.1722,117,0.2408,0.2549,5,0,16,5,0,2,30
622554,"Domínguez, Seranthony",FF,2023,15.9247,67,0.2377,0.2922,7,1,9,1,0,1,16
622554,"Domínguez, Seranthony",FF,2024,24.3233,74,0.3287,0.3156,8,0,7,1,0,5,17
