pitcher,player_name,pitch_type,game_year,num_pitches,xgb_stuff_plus,lgb_stuff_plus,avg_release_speed,avg_hb,avg_ivb,avg_spin,avg_rv,avg_spin_efficiency,avg_ax,avg_az,avg_ay,avg_vx0,avg_vy0,avg_vz0,xgb_pred_rv,lgb_pred_rv
661563,"Gil, Luis",CH,2024,565,104.43381,104.03451327433628,91.6470796460177,15.065415929203539,5.204601769911505,1720.0672566371682,-0.009785330153602025,16.242269729621345,-16.85591433731627,-26.41995317484482,28.339398558550123,9.036456737216794,-133.13477153266396,-3.594138214348824,-0.008309536,-0.007056595681996096
661563,"Gil, Luis",FF,2024,1049,102.07541,101.81877979027645,96.59637750238323,5.582116301239275,17.246024785510013,2436.254528122021,-0.012094653701727591,18.27875550193703,-8.106387422334581,-12.073883911966321,31.616233183789596,8.642338654337774,-140.33915821346733,-5.58719629919844,-0.004331345,-0.0037516182015091826
661563,"Gil, Luis",SL,2024,549,100.75046,100.83934426229509,87.59307832422586,-5.437158469945355,6.946448087431694,2495.2386156648454,-0.024159837865743317,9.786683948407916,3.460471668820688,-25.32510087873001,25.772414931981555,7.1480080893788305,-127.37356144944565,-3.413996743800768,-0.0009336419,-0.0010841347740194116
663158,"Suarez, Robert",FF,2024,460,102.61522,102.59978260869566,99.1258695652174,7.219826086956521,17.95617391304348,2420.008695652174,-0.009700305741542509,19.452966605054485,-9.38873312233753,-9.800299554176751,34.62880686165392,4.348771827396309,-144.09603490089737,-7.478829392082488,-0.00534496,-0.005183932231436655
663158,"Suarez, Robert",FF,2025,471,101.33037,101.4484076433121,98.62356687898088,6.580382165605096,17.96968152866242,2406.547770700637,-0.016785729340672573,19.242492425701897,-8.606009181697319,-10.060700929301332,35.504631544502125,4.3349141604207535,-143.35863168483812,-7.2129090792356765,-0.0028647291,-0.0030065705376812646
663362,"Waldron, Matt",KN,2024,614,101.51368,101.08371335504886,77.60228013029317,5.771726384364821,-3.619543973941368,239.53745928338762,-0.0013005664577278979,10.118781940657644,-4.663882737656923,-35.05448399675859,23.33813240045056,2.998466703096057,-112.87765607425405,0.28921936876438376,-0.0038692784,-0.0026375305482943903
663372,"Feltner, Ryan",FF,2022,410,95.78927,95.80878048780488,94.49780487804878,6.314926829268292,13.294829268292684,2338.529268292683,0.03458105422433637,14.896784444820902,-7.971254247891581,-17.496200309018235,27.096667369837615,6.346643654143114,-137.56115269968757,-3.4588068779604346,0.0076645925,0.007398038673854064
663372,"Feltner, Ryan",FF,2024,825,96.66146,96.86157575757576,94.59963636363636,5.216145454545454,13.001018181818182,2349.1648484848483,0.003771563302985102,14.15784761616483,-6.508272441891347,-17.62495219371815,27.058618748624024,4.72943445285087,-137.77171647091097,-4.067614222477659,0.0058344384,0.005300683422711068
663372,"Feltner, Ryan",SL,2024,443,101.105644,101.09164785553047,88.61264108352145,-4.118465011286681,4.821128668171558,2458.3205417607223,0.019154130120482504,6.70412011605982,3.222375822489604,-27.369579483298303,23.359244031314564,3.5350313755808127,-129.13424643480323,-2.3647618792326863,-0.0016685758,-0.0015921895052294888
663432,"Rainey, Tanner",FF,2024,555,96.02378,95.30126126126126,94.08162162162162,10.176648648648648,18.449945945945945,2401.3477477477477,0.014565887829941601,21.14878761036619,-12.558687363007264,-11.572638962580418,30.15873267170708,8.805767963411888,-136.5901691473022,-6.779914510310519,0.0070294463,0.008152697092023492
